Zip,energy_kwh,capacity_kw,num_projects,energy_per_kw,capacity_factor,avg_project_size,log_energy,kmeans_cluster,zip,lat,lng,cluster,cluster_name
12701,6696696,5704.93,49,1173.843675557807,0.13400041958422454,116.42714285714287,15.717124977729474,1,12701,41.64914,-74.70027,1,High Production Zone
12719,133195,113.47,16,1173.834493698775,0.1339993714268008,7.091875,11.799577006607485,0,12719,41.48855,-74.91187,0,Medium Production Zone
12720,7183404,6119.580000000001,6,1173.8393811339993,0.13399992935319627,1019.9300000000002,15.787284062594297,1,12720,41.65846,-74.90424,1,High Production Zone
12721,2152993,1834.11,173,1173.8625273293314,0.13400257161293738,10.60179190751445,14.582369989533513,1,12721,41.56748,-74.42892,1,High Production Zone
12722,3341135,2846.33,11,1173.83964614082,0.13399995960511643,258.7572727272727,15.021821426885749,1,12722,41.59064,-74.37424,1,High Production Zone
12723,15700246,13375.13,35,1173.8387589503805,0.13399985832766897,382.1465714285714,16.56918700267886,1,12723,41.77568,-75.02832,1,High Production Zone
12724,131710,112.22999999999999,14,1173.5721286643502,0.13396942108040527,8.016428571428571,11.788365407402202,0,12724,41.85412,-74.9339,0,Medium Production Zone
12725,423433,360.73,12,1173.822526543398,0.1339980053131733,30.060833333333335,12.95615293677344,0,12725,41.96001,-74.54538,0,Medium Production Zone
12726,201537,171.69,13,1173.842390354709,0.13400027287154215,13.206923076923077,12.213733228196785,0,12726,41.69411,-74.97726,0,Medium Production Zone
12727,6867,5.85,1,1173.8461538461538,0.13400070249385318,5.85,8.834628222017367,0,,,,0,Medium Production Zone
12729,699864,596.21,30,1173.8548498012444,0.13400169518279045,19.87366666666667,13.458642738283354,0,12729,41.47624,-74.6244,0,Medium Production Zone
12732,93213,79.4,9,1173.9672544080604,0.134014526758911,8.822222222222223,11.442653203984875,0,12732,41.5627,-74.87396,0,Medium Production Zone
12733,31314,26.68,2,1173.688155922039,0.13398266620114602,13.34,10.351852494959513,0,12733,41.73198,-74.60978,0,Medium Production Zone
12734,179844,153.2,8,1173.916449086162,0.13400872706463035,19.15,12.099850647792085,0,12734,41.73304,-74.75093,0,Medium Production Zone
12736,8845,7.53,1,1174.6347941567064,0.13409072992656465,7.53,9.087720658428273,0,12736,41.85536,-75.03209,0,Medium Production Zone
12737,578522,492.85,42,1173.8297656487775,0.13399883169506593,11.734523809523811,13.268233582820354,0,12737,41.50471,-74.80052,0,Medium Production Zone
12738,18417,15.690000000000001,2,1173.8049713193116,0.13399600129215886,7.845000000000001,9.821083726281312,0,12738,41.65611,-74.57099,0,Medium Production Zone
12740,887015,755.69,71,1173.7815771017215,0.1339933307193746,10.643521126760564,13.695618299460483,1,12740,41.89428,-74.46984,1,High Production Zone
12741,94160,80.21000000000001,5,1173.918464031916,0.13400895708126895,16.042,11.452761362098665,0,12741,41.84156,-75.08108,0,Medium Production Zone
12742,7554,6.44,1,1172.9813664596272,0.1339019824725602,6.44,8.92996487470684,2,12742,41.71931,-74.7219,2,Low Production Zone
12743,44883,38.24,3,1173.7186192468619,0.13398614374964177,12.746666666666668,10.711836662784757,0,12743,41.54276,-74.8477,0,Medium Production Zone
12746,342268,291.56,36,1173.919604884072,0.13400908731553332,8.098888888888888,12.74335225658423,0,12746,41.44137,-74.66427,0,Medium Production Zone
12747,178001,151.63,13,1173.9167710875156,0.13400876382277577,11.663846153846153,12.089550065166156,0,12747,41.76737,-74.66463,0,Medium Production Zone
12748,202693,172.66,14,1173.9430093826018,0.13401175906194085,12.332857142857142,12.21945273160732,0,12748,41.77543,-74.92349,0,Medium Production Zone
12749,57051,48.6,3,1173.888888888889,0.13400558092338916,16.2,10.951718411643313,0,12749,41.69466,-74.83671,0,Medium Production Zone
12750,88677,75.55,3,1173.7524818001325,0.13399000933791466,25.183333333333334,11.392767110476376,0,12750,41.73212,-74.95709,0,Medium Production Zone
12752,28293,24.1,3,1173.9834024896265,0.13401637014721765,8.033333333333333,10.25040504701888,0,12752,41.68243,-74.98832,0,Medium Production Zone
12754,7100102,6048.65,46,1173.8325080803156,0.13399914475802688,131.49239130434782,15.77561984894857,1,12754,41.79843,-74.73685,1,High Production Zone
12758,704684,600.31,64,1173.8668354683414,0.13400306340962803,9.37984375,13.465506173435102,0,12758,41.94576,-74.74555,0,Medium Production Zone
12759,3342514,2847.4900000000002,9,1173.8457378252424,0.13400065500288155,316.3877777777778,15.022234075607104,1,12759,41.77915,-74.65336,1,High Production Zone
12760,68527,58.38,7,1173.8095238095239,0.13399652098282233,8.34,11.134997699855152,0,12760,41.90018,-75.10893,0,Medium Production Zone
12762,123193,104.95,8,1173.8256312529775,0.13399835973207508,13.11875,11.721515627596908,0,12762,41.66892,-74.79152,0,Medium Production Zone
12763,179057,152.53,13,1173.913328525536,0.1340083708362484,11.733076923076924,12.095465054685357,0,12763,41.67987,-74.52305,0,Medium Production Zone
12764,3607396,3073.17,31,1173.8354858338457,0.13399948468422898,99.13451612903226,15.098497017594006,1,12764,41.59528,-74.98458,1,High Production Zone
12765,168564,143.6,11,1173.8440111420614,0.13400045789292936,13.054545454545455,12.035076711066134,0,12765,41.85542,-74.61939,0,Medium Production Zone
12766,103082,87.82,8,1173.7872921885676,0.1339939831265488,10.9775,11.543289767951647,0,12766,41.81153,-74.98028,0,Medium Production Zone
12767,17931,15.28,1,1173.4947643979058,0.13396058954313994,15.28,9.79434210527533,0,12767,41.8414,-75.00261,0,Medium Production Zone
12768,166222,141.62,15,1173.7184013557408,0.1339861188762261,9.441333333333334,12.021085539313779,0,12768,41.87132,-74.71587,0,Medium Production Zone
12769,20821,17.74,2,1173.675310033822,0.13398119977555045,8.87,9.943765399034698,0,12769,41.65793,-74.46733,0,Medium Production Zone
12770,51564,43.93,5,1173.7764625540633,0.1339927468669022,8.786,10.85059842675017,0,12770,41.44786,-74.85422,0,Medium Production Zone
12771,19233573,16385.22,285,1173.8367260250395,0.13399962625856615,57.492000000000004,16.772167955730197,1,12771,41.3744,-74.62464,1,High Production Zone
12775,334435,284.90999999999997,31,1173.8268225053528,0.1339984957197891,9.190645161290321,12.720200809900637,0,12775,41.61565,-74.59273,0,Medium Production Zone
12776,171571,146.15,18,1173.9377352035578,0.13401115698670754,8.119444444444445,12.052758282559129,0,12776,41.96089,-74.93463,0,Medium Production Zone
12777,378957,322.84,26,1173.8229463511339,0.1339980532364308,12.416923076923077,12.84518065998185,0,12777,41.54832,-74.69615,0,Medium Production Zone
12778,14229,12.13,4,1173.0420445177247,0.13390890919152107,3.0325,9.563107691083898,2,12778,41.64225,-74.80929,2,Low Production Zone
12779,477705,406.95,12,1173.8665683744932,0.1340030329194627,33.9125,13.07675075948339,0,12779,41.70275,-74.63167,0,Medium Production Zone
12780,5382783,4585.63,48,1173.8371826771893,0.133999678387807,95.53395833333333,15.4987162704144,1,12780,41.44432,-74.72128,1,High Production Zone
12781,103301,88.01,10,1173.7416202704237,0.13398876943726298,8.801,11.545412016004526,0,12781,41.6197,-74.46633,0,Medium Production Zone
12783,4517665,3848.6299999999997,13,1173.8371836211847,0.13399967849556904,296.04846153846154,15.323506046761228,1,12783,41.74096,-74.83629,1,High Production Zone
12785,103416,88.09,11,1173.981155636281,0.13401611365710972,8.008181818181818,11.54652463760064,0,12785,41.52529,-74.56984,0,Medium Production Zone
12786,49950,42.55,6,1173.913043478261,0.13400833829660513,7.091666666666666,10.818797803896322,0,12786,41.6405,-74.85503,0,Medium Production Zone
12787,46696,39.78,4,1173.8562091503268,0.13400185035962636,9.945,10.751435201764828,0,12787,41.79796,-74.8353,0,Medium Production Zone
12788,279593,238.19,19,1173.8234182795247,0.1339981071095348,12.536315789473685,12.541093829884073,0,12788,41.7894,-74.58833,0,Medium Production Zone
12789,3330121,2836.94,9,1173.8425909606829,0.13400029577176745,315.21555555555557,15.018519497922158,1,12789,41.70682,-74.57042,1,High Production Zone
12790,764046,650.92,70,1173.7940146254532,0.1339947505280198,9.298857142857143,13.54638458458109,1,12790,41.59141,-74.51581,1,High Production Zone
12791,118538,100.99,11,1173.7597781958611,0.13399084225980148,9.18090909090909,11.682997299335266,0,12791,41.81225,-74.89007,0,Medium Production Zone
12792,24954,21.259999999999998,3,1173.7535277516463,0.13399012873877242,7.086666666666666,10.12482948190371,0,12792,41.51836,-74.94767,0,Medium Production Zone
12801,1475336,1256.82,68,1173.8641969414873,0.13400276220793234,18.482647058823527,14.204396996235987,1,12801,43.31142,-73.64489,1,High Production Zone
12803,2478422,2111.36,92,1173.8509775689602,0.13400125314714156,22.949565217391307,14.723133028782442,1,12803,43.28938,-73.62995,1,High Production Zone
12804,9450869,8051.21,356,1173.8445525579384,0.13400051969839483,22.61575842696629,16.061617358724405,1,12804,43.33891,-73.68408,1,High Production Zone
12808,39279,33.46,4,1173.9091452480573,0.1340078932931572,8.365,10.578470762468402,0,12808,43.75116,-73.72811,0,Medium Production Zone
12809,817820,696.6899999999999,72,1173.8649901677936,0.13400285275888055,9.67625,13.614398765233025,1,12809,43.2383,-73.46344,1,High Production Zone
12810,49441,42.12,5,1173.8129154795822,0.13399690815976967,8.424,10.808555544387803,0,12810,43.49698,-74.01049,0,Medium Production Zone
12811,14558,12.4,2,1174.032258064516,0.13402194726763883,6.2,9.585964638073326,0,12811,43.60546,-74.02832,0,Medium Production Zone
12812,66403,56.56999999999999,5,1173.8200459607567,0.13399772214163888,11.313999999999998,11.103512574613967,0,12812,43.8721,-74.41197,0,Medium Production Zone
12814,349190,297.49,26,1173.7873541967797,0.13399399020511185,11.441923076923077,12.763374329419573,0,12814,43.61048,-73.64715,0,Medium Production Zone
12815,342132,291.46999999999997,21,1173.815487014101,0.13399720171393847,13.879523809523809,12.742954829335947,0,12815,43.69032,-73.69708,0,Medium Production Zone
12816,1265553,1078.17,81,1173.797267592309,0.13399512187126816,13.31074074074074,14.051020528938015,1,12816,43.04807,-73.37477,1,High Production Zone
12817,466349,397.3,30,1173.7956204379561,0.13399493383994934,13.243333333333334,13.05269170415501,0,12817,43.63355,-73.82515,0,Medium Production Zone
12819,26919,22.93,2,1173.9642389882251,0.1340141825329024,11.465,10.200624783758665,0,12819,43.59842,-73.47914,0,Medium Production Zone
12821,158302,134.85,5,1173.9117538005191,0.13400819107311862,26.97,11.97226619704771,0,12821,43.4587,-73.41288,0,Medium Production Zone
12822,703314,599.16,55,1173.8333667133988,0.13399924277550215,10.893818181818181,13.463560150093695,0,12822,43.2421,-73.88798,0,Medium Production Zone
12823,121483,103.49,5,1173.8622089090734,0.13400253526359285,20.698,11.707537845848416,0,12823,43.18178,-73.40762,0,Medium Production Zone
12824,134455,114.56,12,1173.6644553072626,0.133979960651514,9.546666666666667,11.808992286956402,0,12824,43.51637,-73.70976,0,Medium Production Zone
12827,714550,608.69,61,1173.9144720629547,0.13400850137704964,9.978524590163936,13.479409652391153,0,12827,43.44843,-73.51224,0,Medium Production Zone
12828,2701671,2301.55,109,1173.848493406617,0.13400096956696544,21.1151376146789,14.809381398571924,1,12828,43.25509,-73.56407,1,High Production Zone
12831,3057391,2604.5299999999997,254,1173.8743650485885,0.1340039229507521,10.254055118110236,14.933072822943306,1,12831,43.19523,-73.68822,1,High Production Zone
12832,1020445,869.35,59,1173.8022660608501,0.13399569247269977,14.734745762711865,13.835750344594347,1,12832,43.37072,-73.31797,1,High Production Zone
12833,764176,651.01,71,1173.8314311608117,0.13399902182201048,9.169154929577465,13.546554716708728,1,12833,43.14011,-73.83972,1,High Production Zone
12834,13072193,11136.27,118,1173.8394453439078,0.13399993668309448,94.37516949152543,16.38599793685307,1,12834,43.0947,-73.50304,1,High Production Zone
12835,149211,127.11,13,1173.8730233655888,0.13400376979059234,9.777692307692307,11.913123392471986,0,12835,43.33208,-74.0037,0,Medium Production Zone
12836,139997,119.25999999999999,9,1173.8805970149256,0.1340046343624344,13.25111111111111,11.849383415775113,0,12836,43.74966,-73.56841,0,Medium Production Zone
12837,34678,29.549999999999997,4,1173.5363790186127,0.1339653400706179,7.387499999999999,10.453889595415303,0,12837,43.50881,-73.267,0,Medium Production Zone
12838,181231,154.39000000000001,12,1173.8519334153766,0.13400136226202927,12.865833333333335,12.107533257440494,0,12838,43.34237,-73.40811,0,Medium Production Zone
12839,9282749,7907.9800000000005,107,1173.8457861552506,0.1340006605200058,73.90635514018692,16.043668397070377,1,12839,43.3472,-73.55346,1,High Production Zone
12841,15657,13.34,1,1173.688155922039,0.13398266620114602,13.34,9.65873724746786,0,12841,43.63582,-73.50158,0,Medium Production Zone
12842,106795,90.97,12,1173.9584478399472,0.13401352144291637,7.5808333333333335,11.578675751623322,0,12842,43.75918,-74.29218,0,Medium Production Zone
12843,273091,232.66,22,1173.7771855927103,0.13399282940556057,10.575454545454546,12.517564013733582,0,12843,43.57505,-74.00429,0,Medium Production Zone
12844,49443,42.12,4,1173.8603988603988,0.13400232863703185,10.53,10.808595995007714,0,12844,43.48947,-73.62118,0,Medium Production Zone
12845,873288,743.9399999999999,43,1173.8688603919672,0.13400329456529306,17.300930232558137,13.680021822421889,1,12845,43.42409,-73.7133,1,High Production Zone
12846,325806,277.56,30,1173.8218763510592,0.13399793109030356,9.252,12.694060460493242,0,12846,43.34418,-73.80804,0,Medium Production Zone
12847,68945,58.73,7,1173.9315511663547,0.1340104510463875,8.389999999999999,11.141078868485689,0,12847,43.99912,-74.58741,0,Medium Production Zone
12848,14421,12.29,2,1173.393002441009,0.13394897288139374,6.145,9.576510097476705,0,,,,0,Medium Production Zone
12849,84221,71.75,4,1173.8118466898954,0.13399678615181454,17.9375,11.341211448762381,0,12849,43.44758,-73.29857,0,Medium Production Zone
12850,22746337,19377.72,77,1173.8396983752473,0.1339999655679506,251.65870129870132,16.939914723371682,1,12850,43.10704,-73.98352,1,High Production Zone
12851,44841,38.19,5,1174.155538098979,0.13403602033093368,7.638,10.710900479224417,0,12851,43.85581,-74.04157,0,Medium Production Zone
12852,88904,75.74000000000001,6,1173.8051227884869,0.1339960185831606,12.623333333333335,11.395323662890048,0,12852,43.94558,-74.16086,0,Medium Production Zone
12853,3491090,2974.07,20,1173.842579360943,0.13400029444759623,148.70350000000002,15.065724852776938,1,12853,43.68126,-74.0086,1,High Production Zone
12855,12525,10.67,1,1173.8519212746016,0.1340013608760961,10.67,9.435561763085358,0,12855,44.00199,-73.79646,0,Medium Production Zone
12856,62950,53.63,5,1173.78333022562,0.13399353084767351,10.726,11.050111924969828,0,12856,43.65071,-74.14883,0,Medium Production Zone
12857,109049,92.9,7,1173.832077502691,0.13399909560533002,13.271428571428572,11.599561771629775,0,12857,43.82268,-73.91002,0,Medium Production Zone
12858,51023,43.46,5,1174.0220892774964,0.13402078644720278,8.692,10.840051389249838,0,12858,43.90278,-73.6729,0,Medium Production Zone
12859,336811,286.92,29,1173.884706538408,0.1340051034861196,9.893793103448276,12.727280190169276,0,12859,43.16697,-73.90979,0,Medium Production Zone
12860,32962,28.08,3,1173.8603988603988,0.13400232863703185,9.36,10.403140999298868,0,12860,43.72556,-73.80778,0,Medium Production Zone
12861,61252,52.18,8,1173.859716366424,0.13400225072676072,6.5225,11.022768106799349,0,12861,43.74971,-73.41912,0,Medium Production Zone
12863,5931692,5053.2300000000005,23,1173.8416814591853,0.1340001919473956,219.70565217391305,15.59582022769775,1,12863,43.06037,-73.93194,1,High Production Zone
12865,907771,773.3199999999999,53,1173.8620493456785,0.13400251704859345,14.590943396226415,13.718748524730628,1,12865,43.2142,-73.34102,1,High Production Zone
12866,16180091,13784.08,526,1173.8245134967297,0.13399823213432988,26.2054752851711,16.59929215561059,1,12866,43.07079,-73.74082,1,High Production Zone
12870,241671,205.88,20,1173.8439867884204,0.13400045511283337,10.294,12.395336713890703,0,12870,43.84235,-73.75409,0,Medium Production Zone
12871,990829,844.08,65,1173.856743436641,0.13400191135121473,12.985846153846154,13.806298254701733,1,12871,43.08916,-73.61351,1,High Production Zone
12872,45629,38.87,3,1173.8873166966814,0.13400540144939285,12.956666666666665,10.728320673921449,0,12872,43.87716,-73.72994,0,Medium Production Zone
12873,202533,172.53,16,1173.9001912710833,0.13400687114966703,10.783125,12.218663052669465,0,12873,43.11853,-73.3068,0,Medium Production Zone
12874,54717,46.61,5,1173.9326324823,0.13401057448428083,9.322,10.909948001920872,0,12874,43.6905,-73.54806,0,Medium Production Zone
12878,94367,80.38,8,1174.0109479970142,0.1340195146115313,10.0475,11.454957311615003,0,12878,43.42908,-74.0268,0,Medium Production Zone
12883,408112,347.67,33,1173.8487646331291,0.13400100052889602,10.535454545454545,12.919299375824055,0,12883,43.85227,-73.50591,0,Medium Production Zone
12884,72625,61.87,6,1173.8322288669792,0.13399911288435837,10.311666666666666,11.193078263422583,0,12884,43.08837,-73.59124,0,Medium Production Zone
12885,1672084,1424.46,57,1173.8371031829606,0.13399966931312335,24.990526315789474,14.329581908655186,1,12885,43.52946,-73.8168,1,High Production Zone
12886,29061,24.759999999999998,3,1173.707592891761,0.13398488503330605,8.253333333333332,10.27718675788064,0,12886,43.66527,-73.92998,0,Medium Production Zone
12887,16794213,14307.06,52,1173.8409568422862,0.1340001092285715,275.1357692307692,16.63654498029064,1,12887,43.53952,-73.37118,1,High Production Zone
12901,7405383,6308.69,86,1173.8384672570694,0.1339998250293458,73.35686046511627,15.817717861192994,1,12901,44.70382,-73.47382,1,High Production Zone
12910,38455,32.76,3,1173.840048840049,0.13400000557534805,10.92,10.557270009573797,0,12910,44.85607,-73.64077,0,Medium Production Zone
12911,16481,14.04,1,1173.8603988603988,0.13400232863703185,14.04,9.710024155323328,0,12911,44.51911,-73.46529,0,Medium Production Zone
12912,292748,249.39,20,1173.8562091503268,0.13400185035962636,12.4695,12.58707086557027,0,12912,44.46217,-73.74699,0,Medium Production Zone
12913,194198,165.44,15,1173.8273694390716,0.13399855815514516,11.029333333333334,12.176638685495517,0,12913,44.42207,-74.02075,0,Medium Production Zone
12914,1493246,1272.1,4,1173.8432513167204,0.13400037115487676,318.025,14.216463501551852,1,12914,44.92719,-74.59971,1,High Production Zone
12916,101494,86.46,9,1173.8838769373122,0.1340050087827982,9.606666666666666,11.527764815166869,0,12916,44.83521,-74.51591,0,Medium Production Zone
12917,8240,7.02,1,1173.789173789174,0.13399419792113856,7.02,9.016876974763383,0,12917,44.92766,-74.17891,0,Medium Production Zone
12918,162760,138.66,13,1173.8064330015866,0.13399616815086607,10.666153846153845,12.00003814611248,0,12918,44.69038,-73.6835,0,Medium Production Zone
12919,7713688,6571.33,14,1173.83969455194,0.1339999651315,469.3807142857143,15.858507100629575,1,12919,44.9679,-73.44937,1,High Production Zone
12920,67846,57.8,4,1173.8062283737024,0.13399614479151853,14.45,11.12501044910495,0,12920,44.87672,-74.0621,0,Medium Production Zone
12921,476679,406.09,36,1173.8259991627472,0.1339984017309072,11.280277777777776,13.074600685204743,0,12921,44.89118,-73.43791,0,Medium Production Zone
12926,7369594,6278.19,5,1173.8405495851512,0.13400006273803095,1255.638,15.812873310145399,1,12926,44.95325,-74.32481,1,High Production Zone
12928,350094,298.25,28,1173.8273260687342,0.1339985532041934,10.651785714285714,12.765959825206954,0,12928,43.95157,-73.52996,0,Medium Production Zone
12929,10438,8.89,1,1174.1282339707536,0.1340329034213189,8.89,9.253304071408298,0,12929,44.72003,-73.71929,0,Medium Production Zone
12930,20876,17.78,2,1174.1282339707536,0.1340329034213189,8.89,9.94640335351296,0,12930,44.72338,-74.54128,0,Medium Production Zone
12932,224852,191.54,20,1173.9166753680695,0.13400875289589834,9.577,12.323202134337999,0,12932,44.21219,-73.61264,0,Medium Production Zone
12933,1763225,1502.1000000000001,2,1173.839957392983,0.13399999513618527,751.0500000000001,14.382655643748528,1,12933,44.89118,-73.84512,1,High Production Zone
12934,24721,21.06,2,1173.8366571699905,0.13399961839840077,10.53,10.115448814447769,0,12934,44.86615,-73.88407,0,Medium Production Zone
12935,154145,131.31,7,1173.9014545731475,0.13400701536223145,18.75857142857143,11.945655484226405,0,12935,44.83475,-73.78753,0,Medium Production Zone
12936,287785,245.17,23,1173.8181669861729,0.13399750764682342,10.659565217391304,12.569972427359916,0,12936,44.27795,-73.39874,0,Medium Production Zone
12937,39705,33.82,4,1174.0094618568894,0.13401934496083212,8.455,10.589257588757023,0,12937,44.96094,-74.48086,0,Medium Production Zone
12939,32962,28.080000000000002,3,1173.8603988603988,0.13400232863703182,9.360000000000001,10.403140999298868,0,12939,44.42776,-74.16691,0,Medium Production Zone
12941,240048,204.51,25,1173.7714537186446,0.13399217508203706,8.180399999999999,12.388598348151618,0,12941,44.35505,-73.71661,0,Medium Production Zone
12942,544982,464.31,53,1173.7459886713618,0.13398926811316916,8.760566037735849,13.20850988049833,0,12942,44.26021,-73.79998,0,Medium Production Zone
12943,281078,239.45,28,1173.8484025892672,0.13400095919968802,8.551785714285714,12.546391047593815,0,12943,44.13919,-73.8183,0,Medium Production Zone
12944,353704,301.31,26,1173.8873585343997,0.1340054062253881,11.588846153846154,12.776218511367334,0,12944,44.45067,-73.51227,0,Medium Production Zone
12945,43400,36.97,4,1173.92480389505,0.13400968080993722,9.2425,10.6782377612977,0,12945,44.33748,-74.23815,0,Medium Production Zone
12950,52341,44.589999999999996,6,1173.828212603723,0.13399865440681769,7.431666666666666,10.865554387046867,0,12950,44.32008,-73.58511,0,Medium Production Zone
12952,10575,9.01,1,1173.6958934517204,0.13398354948079,9.01,9.266342562091468,0,12952,44.70834,-73.90565,0,Medium Production Zone
12953,5183650,4415.97,40,1173.841760700367,0.13400020099319257,110.39925000000001,15.46102019221712,1,12953,44.74094,-74.26329,1,High Production Zone
12955,39527,33.67,3,1173.953073953074,0.13401290798551072,11.223333333333334,10.584764560525587,0,12955,44.79079,-73.95709,0,Medium Production Zone
12956,362148,308.52,3,1173.8234150136134,0.13399810673671386,102.83999999999999,12.7998110083329,0,12956,44.09325,-73.49542,0,Medium Production Zone
12957,35853,30.54,4,1173.9685658153242,0.13401467646293658,7.635,10.487210415814785,0,12957,44.84835,-74.57457,0,Medium Production Zone
12958,131159,111.72999999999999,11,1173.8924192249174,0.13400598392978508,10.157272727272726,11.784173230958585,0,12958,44.95943,-73.57857,0,Medium Production Zone
12959,19430830,16553.22,7,1173.8398933863018,0.1339999878294865,2364.7457142857143,16.782371589353108,1,12959,44.96035,-73.70387,1,High Production Zone
12960,67022,57.1,6,1173.7653239929948,0.13399147534166606,9.516666666666667,11.112791123046865,0,12960,44.02891,-73.55458,0,Medium Production Zone
12962,322405,274.65,25,1173.8758419807027,0.13400409155030854,10.985999999999999,12.683566899863274,0,12962,44.70159,-73.60537,0,Medium Production Zone
12964,13734,11.7,1,1173.8461538461538,0.13400070249385318,11.7,9.527702598529375,0,12964,44.14257,-73.62574,0,Medium Production Zone
12965,30627,26.09,4,1173.8980452280568,0.13400662616758638,6.5225,10.329669902233015,0,12965,44.70304,-74.68052,0,Medium Production Zone
12966,13750042,11713.73,13,1173.8397589836884,0.1339999724867224,901.0561538461538,16.436552509344693,1,12966,44.79441,-74.4189,1,High Production Zone
12967,64550,54.989999999999995,3,1173.8497908710676,0.1340011176793456,18.33,11.07521088802156,0,12967,44.77356,-74.65949,0,Medium Production Zone
12969,5219,4.45,1,1172.808988764045,0.1338823046534298,4.45,8.560252680876685,2,12969,44.70303,-74.08563,2,Low Production Zone
12970,27056,23.05,3,1173.7960954446855,0.1339949880644618,7.683333333333334,10.205701030833819,0,12970,44.48775,-74.31608,0,Medium Production Zone
12972,458692,390.77,37,1173.8157995751978,0.13399723739442898,10.561351351351352,13.036136419949964,0,12972,44.55812,-73.57351,0,Medium Production Zone
12973,26095,22.23,2,1173.864147548358,0.13400275656944727,11.115,10.169537324860794,0,12973,44.2987,-74.59401,0,Medium Production Zone
12974,108389,92.34,8,1173.803335499242,0.133995814554708,11.5425,11.593491112809795,0,12974,44.0529,-73.47041,0,Medium Production Zone
12976,54249,46.23,8,1173.458792991564,0.13395648321821507,5.77875,10.901358271402707,0,12976,44.50619,-74.21604,0,Medium Production Zone
12977,19777,16.85,3,1173.7091988130562,0.13398506835765484,5.616666666666667,9.892325487829936,0,12977,44.28018,-74.07955,0,Medium Production Zone
12979,10987,9.36,1,1173.8247863247864,0.1339982632790852,9.36,9.304559047215164,0,12979,44.99163,-73.37333,0,Medium Production Zone
12980,24172,20.59,3,1173.9679456046624,0.1340146056626327,6.863333333333333,10.0929915868061,0,12980,44.56117,-74.49364,0,Medium Production Zone
12981,171978,146.51999999999998,15,1173.751023751024,0.1339898428939525,9.767999999999999,12.055127655318374,0,12981,44.62649,-73.84303,0,Medium Production Zone
12983,3074162,2618.89,68,1173.8415893756517,0.13400018143557665,38.51308823529411,14.938543227048989,1,12983,44.32137,-74.20288,1,High Production Zone
12985,43263,36.86,4,1173.7113402061857,0.1339853128089253,9.215,10.675076159402636,0,12985,44.56301,-73.74966,0,Medium Production Zone
12986,94490,80.5,8,1173.7888198757764,0.1339941575200658,10.0625,11.456259870851161,0,12986,44.23209,-74.49055,0,Medium Production Zone
12987,47245,40.25,5,1173.7888198757764,0.1339941575200658,8.05,10.763123273253704,0,12987,44.32195,-73.76709,0,Medium Production Zone
12989,252321,214.96,20,1173.8044287309267,0.1339959393528455,10.748000000000001,12.438461328608064,0,12989,44.53739,-74.063,0,Medium Production Zone
12992,261440,222.73,20,1173.7978718627935,0.13399519085191708,11.1365,12.47396391561586,0,12992,44.8158,-73.51816,0,Medium Production Zone
12993,768064,654.36,49,1173.7636774863988,0.1339912873842921,13.354285714285714,13.551629643965102,1,12993,44.19893,-73.47219,1,High Production Zone
12996,167363,142.57999999999998,16,1173.8182073222051,0.13399751225139328,8.911249999999999,12.027926360146695,0,12996,44.36021,-73.43946,0,Medium Production Zone
12997,165728,141.18,16,1173.8773197336732,0.13400426024357,8.82375,12.018109203188809,0,12997,44.37545,-73.84318,0,Medium Production Zone
13020,48480,41.31,3,1173.5657225853304,0.13396868979284593,13.770000000000001,10.788927247593167,0,13020,42.81647,-76.07455,0,Medium Production Zone
13021,24452006,20830.829999999998,110,1173.8373362943291,0.13399969592401018,189.3711818181818,17.012222856405863,1,13021,42.92379,-76.55886,1,High Production Zone
13026,6830148,5818.63,31,1173.8412650400523,0.13400014441096486,187.69774193548386,15.736857046828783,1,13026,42.74967,-76.66094,1,High Production Zone
13027,18373748,15652.7,111,1173.838890415072,0.1339998733350539,141.01531531531532,16.726433519112863,1,13027,43.16746,-76.36419,1,High Production Zone
13028,85535,72.88,6,1173.6416026344677,0.13397735189891186,12.146666666666667,11.356692618938645,0,13028,43.2969,-75.93471,0,Medium Production Zone
13029,528484,450.21,37,1173.8610870482664,0.1340024071972907,12.167837837837837,13.177769701675834,0,13029,43.22348,-76.14999,0,Medium Production Zone
13030,326937,278.52,28,1173.8367083153814,0.1339996242369157,9.947142857142856,12.69752582945609,0,13030,43.15504,-75.96071,0,Medium Production Zone
13031,690192,588.03,50,1173.7360338758226,0.13398813172098434,11.7606,13.44472654760678,1,13031,43.04563,-76.30833,1,High Production Zone
13032,45157448,38469.84,65,1173.8402863126023,0.13400003268408703,591.8436923076922,17.62566580760771,1,13032,43.07809,-75.76528,1,High Production Zone
13033,533401,454.40000000000003,37,1173.857834507042,0.13400203590263038,12.281081081081082,13.18703064025433,0,13033,43.18619,-76.57006,0,Medium Production Zone
13034,131140,111.72,15,1173.827425707125,0.13399856457843892,7.4479999999999995,11.784028359227,0,13034,42.91191,-76.69379,0,Medium Production Zone
13035,1505203,1282.32,94,1173.8123089400463,0.13399683892009662,13.641702127659574,14.224438995152047,1,13035,42.9408,-75.82567,1,High Production Zone
13036,6846039,5832.16,72,1173.842795808071,0.1340003191561725,81.00222222222222,15.739180940883127,1,13036,43.32375,-76.17336,1,High Production Zone
